GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998:Q1,1998:Q2,1998:Q3,1998:Q4,1999:Q1,1999:Q2,1999:Q3,1999:Q4,2000:Q1,2000:Q2,2000:Q3,2000:Q4,2001:Q1,2001:Q2,2001:Q3,2001:Q4,2002:Q1,2002:Q2,2002:Q3,2002:Q4,2003:Q1,2003:Q2,2003:Q3,2003:Q4,2004:Q1,2004:Q2,2004:Q3,2004:Q4,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3,2022:Q4,2023:Q1,2023:Q2,2023:Q3,2023:Q4,2024:Q1
 "47000","Tennessee",5,SQINC6N,1,"...","Compensation of employees (thousands of dollars, seasonally adjusted) ","Thousands of dollars",89626948,92319076,92846216,94709408,95490116,97041924,97838544,100485672,102171036,102307248,104744880,103338552,104440008,105028060,105071700,105688100,106473752,108306304,108467296,109584828,110590064,112000036,113290496,115527836,116557892,118808364,121716368,121816512,123084060,123955024,125721012,126791036,128705076,130798092,131197200,133798412,135112080,136712688,137462844,140073936,140794008,139927104,140407948,138766060,133555768,133284900,132340012,133767968,134406548,136058844,136850536,138124700,139771464,140909464,143374576,142739340,148133136,150215320,150413892,153686352,153238312,153116816,153143888,154663708,157874176,158444120,159172372,161730800,163792268,167622396,169041488,170569112,171274032,171776892,174678628,177751812,178777632,180303912,182272920,185862656,188310544,189247116,193346808,194552296,197671336,198591044,200059084,201826768,206264632,193474492,204406456,212841676,216209328,221782540,227353000,232255976,238673344,240674216,246990392,249691988,256232377,259107501,264137111,260989345,264941824
 "47000","Tennessee",5,SQINC6N,5,"..."," Wages and salaries ","Thousands of dollars",74126908,76314936,76705648,78246040,78864256,80073700,80606452,82704344,84080620,84020120,86036280,84790224,85725684,86174184,86135480,86565644,87157852,88602720,88562708,89164084,89626464,90666612,91644612,93492800,94136068,96038072,98409992,98325988,99072064,99805364,101436296,102587232,104782136,106714248,107162524,109357560,110462660,111557724,111939392,113977312,114464140,113626400,113971600,112654968,107954080,107900188,107277084,108691248,109156400,110897044,111734164,112840300,114021352,114842588,116775964,115758424,120127916,121507392,121407600,124283884,123715144,123592636,123660628,125153892,128303636,129036680,129850320,132248384,134056516,137374804,138574508,139979492,140652848,141122276,143549512,146073928,146902020,148005856,149584552,152460180,154446448,154982372,158414624,159356992,162174876,162921804,164129768,165702688,169590212,158503720,167762724,175187156,178096112,183286044,188593632,193206816,198833304,200644024,206289044,208505528,214044676,216649283,220915427,218139174,221436348
 "47000","Tennessee",5,SQINC6N,6,"..."," Supplements to wages and salaries ","Thousands of dollars",15500040,16004140,16140568,16463368,16625860,16968224,17232092,17781328,18090416,18287128,18708600,18548328,18714324,18853876,18936220,19122456,19315900,19703584,19904588,20420744,20963600,21333424,21645884,22035036,22421824,22770292,23306376,23490524,24011996,24149660,24284716,24203804,23922940,24083844,24034676,24440852,24649420,25154964,25523452,26096624,26329868,26300704,26436348,26111092,25601688,25384712,25062928,25076720,25250148,25161800,25116372,25284400,25750112,26066876,26598612,26980916,28005220,28707928,29006292,29402468,29523168,29524180,29483260,29509816,29570540,29407440,29322052,29482416,29735752,30247592,30466980,30589620,30621184,30654616,31129116,31677884,31875612,32298056,32688368,33402476,33864096,34264744,34932184,35195304,35496460,35669240,35929316,36124080,36674420,34970772,36643732,37654520,38113216,38496496,38759368,39049160,39840040,40030192,40701348,41186460,42187701,42458218,43221684,42850171,43505476
 "47000","Tennessee",5,SQINC6N,7,"...","  Employer contributions for employee pension and insurance funds 2/","Thousands of dollars",10051992,10404504,10512992,10733852,10861172,11119392,11344516,11753712,11976252,12185428,12463528,12376160,12467852,12572364,12636828,12762928,12859128,13132900,13336712,13812388,14253140,14550712,14817036,15110144,15390292,15661320,16074464,16313060,16770684,16901992,16956128,16822776,16458380,16513580,16445252,16709772,16875160,17317600,17646872,18053812,18262368,18244492,18263492,17925392,17600092,17299772,17019960,16977376,17034260,16928636,16921592,17074184,17224708,17524856,17966900,18490000,19238172,19891028,20251816,20455448,20635360,20626752,20607988,20587008,20576172,20443212,20334032,20328588,20481632,20742880,20879164,20929940,21000100,21014040,21315492,21658980,21759108,22079928,22367396,22902916,23377468,23771292,24214392,24380948,24434292,24495992,24647248,24666244,24945016,23730248,24936852,25683104,26107088,26289760,26267264,26202804,26507660,26475340,26707916,27042168,27553627,27672093,28164957,27989057,28357732
 "47000","Tennessee",5,SQINC6N,8,"...","  Employer contributions for government social insurance ","Thousands of dollars",5448048,5599636,5627576,5729516,5764688,5848832,5887576,6027616,6114164,6101700,6245072,6172168,6246472,6281512,6299392,6359528,6456772,6570684,6567876,6608356,6710460,6782712,6828848,6924892,7031532,7108972,7231912,7177464,7241312,7247668,7328588,7381028,7464560,7570264,7589424,7731080,7774260,7837364,7876580,8042812,8067500,8056212,8172856,8185700,8001596,8084940,8042968,8099344,8215888,8233164,8194780,8210216,8525404,8542020,8631712,8490916,8767048,8816900,8754476,8947020,8887808,8897428,8875272,8922808,8994368,8964228,8988020,9153828,9254120,9504712,9587816,9659680,9621084,9640576,9813624,10018904,10116504,10218128,10320972,10499560,10486628,10493452,10717792,10814356,11062168,11173248,11282068,11457836,11729404,11240524,11706880,11971416,12006128,12206736,12492104,12846356,13332380,13554852,13993432,14144292,14634074,14786125,15056727,14861114,15147744
 "47000","Tennessee",5,SQINC6N,81,"111-112"," Farm compensation ","Thousands of dollars",152308,154944,156440,156796,157420,157688,156752,155196,141212,138688,139560,143516,162088,163884,164924,165156,194472,193768,192640,190992,213296,213280,215804,220904,208688,214008,217484,219232,177796,176740,174740,171824,192436,192412,196444,204680,225092,234924,241436,244340,225120,224664,224356,224288,215524,214708,213168,210676,208968,204636,199612,193800,171232,170664,175620,186264,231028,243128,249320,249620,249080,246260,245716,247400,261660,263612,263392,261020,221980,219292,218016,218288,236880,240304,245516,252800,262056,266040,264672,257900,245660,238092,234304,234580,190404,194188,198576,203348,206088,210204,211948,211904,200764,199352,198400,198076,283776,286276,290416,296880,301330,304356,305558,312469,321064
 "47000","Tennessee",5,SQINC6N,82,"..."," Nonfarm compensation ","Thousands of dollars",89474640,92164132,92689776,94552612,95332696,96884236,97681792,100330476,102029824,102168560,104605320,103195036,104277920,104864176,104906776,105522944,106279280,108112536,108274656,109393836,110376768,111786756,113074692,115306932,116349204,118594356,121498884,121597280,122906264,123778284,125546272,126619212,128512640,130605680,131000756,133593732,134886988,136477764,137221408,139829596,140568888,139702440,140183592,138541772,133340244,133070192,132126844,133557292,134197580,135854208,136650924,137930900,139600232,140738800,143198956,142553076,147902108,149972192,150164572,153436732,152989232,152870556,152898172,154416308,157612516,158180508,158908980,161469780,163570288,167403104,168823472,170350824,171037152,171536588,174433112,177499012,178515576,180037872,182008248,185604756,188064884,189009024,193112504,194317716,197480932,198396856,199860508,201623420,206058544,193264288,204194508,212629772,216008564,221583188,227154600,232057900,238389568,240387940,246699976,249395108,255931047,258803145,263831553,260676876,264620760
 "47000","Tennessee",5,SQINC6N,90,"113-814","  Private nonfarm compensation ","Thousands of dollars",75508792,77722136,78143956,79849268,80420100,81863408,82517980,84796524,86276480,86217784,88452452,86820088,87918608,88086240,88104992,88197456,88577240,90141960,90167704,91053980,91537980,92615440,93711432,95841156,96323324,98295192,100799732,100726412,101809644,102817824,104345916,105102128,107163272,108750764,108887604,111122608,112343908,113600824,114191160,116366300,116823012,115911660,116046128,114372800,108947168,108517180,107742832,109141828,109536524,111027292,111973496,113049648,114315800,115006016,117424416,116500120,121703240,123779376,123434548,126932260,126327232,126257684,126506016,127574440,130296440,130726612,131277564,134095108,135975892,139858400,140939216,142688784,143144124,143687052,146191344,148818712,150064504,150991144,152856996,155903580,158183200,158542336,162291864,163469080,166706432,167428100,168262016,169593408,173429228,161547548,171802524,180118288,183275444,188051036,193381488,198275376,204415100,206149844,211687168,214010964,219412499,222350789,225744110,222511066,225666816
 "47000","Tennessee",5,SQINC6N,100,"113-115","   Forestry, fishing, and related activities ","Thousands of dollars",99112,103012,103228,105776,105744,101004,105392,109900,103280,97808,114652,147360,111244,110644,110124,108748,104944,112604,106616,101356,101828,105336,107908,112912,119116,120824,122344,119992,116508,112476,113104,122548,128944,122500,119524,138240,125176,131444,127956,122648,112740,120692,122508,126788,136288,128888,123840,125232,128652,133452,135764,125780,131996,133372,138508,146904,151684,152216,143768,163656,153796,148376,155540,156396,161912,168288,167016,170824,165780,173552,185732,171048,186300,176748,173624,182216,183072,179036,179148,187524,192676,193448,202256,194864,194052,192760,197720,217952,211232,209792,220692,215204,201720,209672,220400,208456,218388,219372,218432,220488,237386,220736,208937,215618,209896
 "47000","Tennessee",5,SQINC6N,200,"21","   Mining, quarrying, and oil and gas extraction ","Thousands of dollars",242844,212916,213388,231248,217080,207076,210328,202764,192772,212596,203544,201092,206568,206532,208528,225312,176120,196796,189624,181208,175120,176136,176416,177724,172808,181864,189364,181404,196556,194640,199500,197428,233420,208928,215132,246968,248364,256400,254004,248508,275416,282404,282440,272236,230924,221476,218644,213016,260364,250884,265392,295484,247416,258780,265604,274508,268676,274768,248820,277324,271060,267980,264032,255056,271084,278672,286444,271408,281960,307588,266276,277104,282628,236524,230884,243048,249640,267136,281664,285148,307300,316004,313452,309860,312676,320056,321900,319152,304476,292460,294312,323368,332928,324628,353992,358784,405032,401828,398312,428160,444324,513156,455720,476098,481585
